Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
7/16/2021,AirNow,60374010,1,0.058,ppm,61,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
7/17/2021,AirNow,60374010,1,0.063,ppm,77,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
7/18/2021,AirNow,60374010,1,0.066,ppm,87,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
7/19/2021,AirNow,60374010,1,0.064,ppm,80,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
7/20/2021,AirNow,60374010,1,0.06,ppm,67,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
7/21/2021,AirNow,60374010,1,0.061,ppm,71,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
7/22/2021,AirNow,60374010,1,0.05,ppm,46,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
7/23/2021,AirNow,60374010,1,0.055,ppm,51,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
7/24/2021,AirNow,60374010,1,0.057,ppm,58,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
7/25/2021,AirNow,60374010,1,0.058,ppm,61,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
7/26/2021,AirNow,60374010,1,0.043,ppm,40,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
7/27/2021,AirNow,60374010,1,0.058,ppm,61,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
7/28/2021,AirNow,60374010,1,0.054,ppm,50,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
7/29/2021,AirNow,60374010,1,0.053,ppm,49,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
7/30/2021,AirNow,60374010,1,0.06,ppm,67,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
7/31/2021,AirNow,60374010,1,0.056,ppm,54,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/1/2021,AirNow,60374010,1,0.064,ppm,80,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/2/2021,AirNow,60374010,1,0.072,ppm,105,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/3/2021,AirNow,60374010,1,0.065,ppm,84,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/4/2021,AirNow,60374010,1,0.067,ppm,90,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/5/2021,AirNow,60374010,1,0.069,ppm,97,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/6/2021,AirNow,60374010,1,0.057,ppm,58,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/7/2021,AirNow,60374010,1,0.067,ppm,90,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/8/2021,AirNow,60374010,1,0.072,ppm,105,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/9/2021,AirNow,60374010,1,0.065,ppm,84,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/10/2021,AirNow,60374010,1,0.07,ppm,100,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/11/2021,AirNow,60374010,1,0.058,ppm,61,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/12/2021,AirNow,60374010,1,0.06,ppm,67,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/13/2021,AirNow,60374010,1,0.049,ppm,45,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/14/2021,AirNow,60374010,1,0.06,ppm,67,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/15/2021,AirNow,60374010,1,0.069,ppm,97,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/16/2021,AirNow,60374010,1,0.058,ppm,61,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/17/2021,AirNow,60374010,1,0.045,ppm,42,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/18/2021,AirNow,60374010,1,0.032,ppm,30,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/19/2021,AirNow,60374010,1,0.046,ppm,43,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/20/2021,AirNow,60374010,1,0.051,ppm,47,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/21/2021,AirNow,60374010,1,0.051,ppm,47,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/22/2021,AirNow,60374010,1,0.057,ppm,58,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/23/2021,AirNow,60374010,1,0.062,ppm,74,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/24/2021,AirNow,60374010,1,0.069,ppm,97,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/25/2021,AirNow,60374010,1,0.077,ppm,122,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/26/2021,AirNow,60374010,1,0.089,ppm,159,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/27/2021,AirNow,60374010,1,0.071,ppm,101,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/28/2021,AirNow,60374010,1,0.075,ppm,115,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/29/2021,AirNow,60374010,1,0.073,ppm,108,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/30/2021,AirNow,60374010,1,0.059,ppm,64,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
8/31/2021,AirNow,60374010,1,0.047,ppm,44,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
9/1/2021,AirNow,60374010,1,0.05,ppm,46,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
9/2/2021,AirNow,60374010,1,0.062,ppm,74,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
9/3/2021,AirNow,60374010,1,0.07,ppm,100,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
9/4/2021,AirNow,60374010,1,0.064,ppm,80,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
9/5/2021,AirNow,60374010,1,0.081,ppm,136,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
9/6/2021,AirNow,60374010,1,0.072,ppm,105,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
9/7/2021,AirNow,60374010,1,0.067,ppm,90,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
9/8/2021,AirNow,60374010,1,0.073,ppm,108,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
9/9/2021,AirNow,60374010,1,0.081,ppm,136,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
9/10/2021,AirNow,60374010,1,0.064,ppm,80,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
9/11/2021,AirNow,60374010,1,0.057,ppm,58,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
9/12/2021,AirNow,60374010,1,0.067,ppm,90,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
9/13/2021,AirNow,60374010,1,0.065,ppm,84,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
9/14/2021,AirNow,60374010,1,0.063,ppm,77,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
9/15/2021,AirNow,60374010,1,0.064,ppm,80,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
9/16/2021,AirNow,60374010,1,0.063,ppm,77,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
9/18/2021,AirNow,60374010,1,0.054,ppm,50,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
9/19/2021,AirNow,60374010,1,0.06,ppm,67,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
9/20/2021,AirNow,60374010,1,0.067,ppm,90,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
9/21/2021,AirNow,60374010,1,0.068,ppm,93,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
9/22/2021,AirNow,60374010,1,0.048,ppm,44,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
9/24/2021,AirNow,60374010,1,0.051,ppm,47,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
9/25/2021,AirNow,60374010,1,0.054,ppm,50,North Hollywood (NOHO),24,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
9/26/2021,AirNow,60374010,1,0.045,ppm,42,North Hollywood (NOHO),21,88,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
1/1/2021,AQS,60375005,1,0.034,ppm,31,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/2/2021,AQS,60375005,1,0.029,ppm,27,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/3/2021,AQS,60375005,1,0.029,ppm,27,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/4/2021,AQS,60375005,1,0.03,ppm,28,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/5/2021,AQS,60375005,1,0.025,ppm,23,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/6/2021,AQS,60375005,1,0.023,ppm,21,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/7/2021,AQS,60375005,1,0.012,ppm,11,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/8/2021,AQS,60375005,1,0.033,ppm,31,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/9/2021,AQS,60375005,1,0.027,ppm,25,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/10/2021,AQS,60375005,1,0.032,ppm,30,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/11/2021,AQS,60375005,1,0.031,ppm,29,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/12/2021,AQS,60375005,1,0.021,ppm,19,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/13/2021,AQS,60375005,1,0.023,ppm,21,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/14/2021,AQS,60375005,1,0.022,ppm,20,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/15/2021,AQS,60375005,1,0.029,ppm,27,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/16/2021,AQS,60375005,1,0.023,ppm,21,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/17/2021,AQS,60375005,1,0.035,ppm,32,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/19/2021,AQS,60375005,1,0.033,ppm,31,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/20/2021,AQS,60375005,1,0.032,ppm,30,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/21/2021,AQS,60375005,1,0.023,ppm,21,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/22/2021,AQS,60375005,1,0.035,ppm,32,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/23/2021,AQS,60375005,1,0.029,ppm,27,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/24/2021,AQS,60375005,1,0.034,ppm,31,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/25/2021,AQS,60375005,1,0.036,ppm,33,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/26/2021,AQS,60375005,1,0.035,ppm,32,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/27/2021,AQS,60375005,1,0.028,ppm,26,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/28/2021,AQS,60375005,1,0.032,ppm,30,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/29/2021,AQS,60375005,1,0.031,ppm,29,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/30/2021,AQS,60375005,1,0.036,ppm,33,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
1/31/2021,AQS,60375005,1,0.032,ppm,30,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
2/1/2021,AQS,60375005,1,0.031,ppm,29,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
2/2/2021,AQS,60375005,1,0.031,ppm,29,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
2/3/2021,AQS,60375005,1,0.024,ppm,22,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
2/4/2021,AQS,60375005,1,0.033,ppm,31,LAX Hastings,13,76,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
2/5/2021,AQS,60375005,1,0.033,ppm,31,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
2/6/2021,AQS,60375005,1,0.034,ppm,31,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
2/7/2021,AQS,60375005,1,0.04,ppm,37,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
2/8/2021,AQS,60375005,1,0.043,ppm,40,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
2/9/2021,AQS,60375005,1,0.039,ppm,36,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
2/10/2021,AQS,60375005,1,0.04,ppm,37,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
2/11/2021,AQS,60375005,1,0.038,ppm,35,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
2/12/2021,AQS,60375005,1,0.033,ppm,31,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
2/13/2021,AQS,60375005,1,0.033,ppm,31,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
2/14/2021,AQS,60375005,1,0.035,ppm,32,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
2/15/2021,AQS,60375005,1,0.027,ppm,25,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
2/16/2021,AQS,60375005,1,0.037,ppm,34,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
2/17/2021,AQS,60375005,1,0.033,ppm,31,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
2/18/2021,AQS,60375005,1,0.039,ppm,36,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
2/19/2021,AQS,60375005,1,0.036,ppm,33,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
2/20/2021,AQS,60375005,1,0.038,ppm,35,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
2/21/2021,AQS,60375005,1,0.038,ppm,35,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
2/22/2021,AQS,60375005,1,0.039,ppm,36,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
2/23/2021,AQS,60375005,1,0.031,ppm,29,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
2/24/2021,AQS,60375005,1,0.039,ppm,36,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
2/27/2021,AQS,60375005,1,0.04,ppm,37,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
2/28/2021,AQS,60375005,1,0.04,ppm,37,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
3/1/2021,AQS,60375005,1,0.037,ppm,34,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
3/2/2021,AQS,60375005,1,0.037,ppm,34,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
3/3/2021,AQS,60375005,1,0.034,ppm,31,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
3/4/2021,AQS,60375005,1,0.044,ppm,41,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
3/5/2021,AQS,60375005,1,0.04,ppm,37,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
3/6/2021,AQS,60375005,1,0.036,ppm,33,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
3/7/2021,AQS,60375005,1,0.036,ppm,33,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
3/8/2021,AQS,60375005,1,0.037,ppm,34,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
3/9/2021,AQS,60375005,1,0.039,ppm,36,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
3/10/2021,AQS,60375005,1,0.037,ppm,34,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
3/11/2021,AQS,60375005,1,0.04,ppm,37,LAX Hastings,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.95507,-118.43049
